YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W06,9322,0,0,0,,IE,4964440,IE,Age25_49,AZ,1749671
2021-W06,5,0,575,0,,IE,4964440,IE,Age50_59,MOD,606007
2021-W06,1930,0,172,0,,IE,4964440,IE,Age50_59,COM,606007
2021-W06,4053,0,0,0,,IE,4964440,IE,Age50_59,AZ,606007
2021-W06,1848,0,0,0,,IE,4964440,IE,Age60_69,AZ,480682
2021-W06,1470,0,76,0,,IE,4964440,IE,Age60_69,COM,480682
2021-W06,1,0,341,0,,IE,4964440,IE,Age60_69,MOD,480682
2021-W06,30,0,0,0,,IE,4964440,IE,Age70_79,AZ,322167
2021-W06,1,0,84,0,,IE,4964440,IE,Age70_79,MOD,322167
2021-W06,1460,0,38,0,,IE,4964440,IE,Age70_79,COM,322167
2021-W06,17,0,3,0,,IE,4964440,IE,Age80+,MOD,170706
2021-W06,1967,0,74,0,,IE,4964440,IE,Age80+,COM,170706
2021-W06,0,0,0,0,,IE,4964440,IE,Age80+,AZ,170706
2021-W06,14,0,3,0,,IE,4964440,IE,AgeUNK,COM,
2021-W06,23,0,0,0,,IE,4964440,IE,AgeUNK,AZ,
2021-W06,0,0,0,0,,IE,4964440,IE,AgeUNK,MOD,
2021-W06,34,0,2347,0,,IE,4964440,IE,HCW,MOD,222000
2021-W06,5665,0,749,0,,IE,4964440,IE,HCW,COM,222000
2021-W06,16511,0,0,0,,IE,4964440,IE,HCW,AZ,222000
2021-W06,18,0,0,0,,IE,4964440,IE,LTCF,AZ,93154
2021-W06,5008,0,130,0,,IE,4964440,IE,LTCF,COM,93154
2021-W06,0,0,3,0,,IE,4964440,IE,LTCF,MOD,93154
2021-W07,20071,0,3,0,40800,IE,4964440,IE,ALL,AZ,3762805
2021-W07,19380,0,41192,0,53820,IE,4964440,IE,ALL,COM,3762805
2021-W07,1201,0,0,0,0,IE,4964440,IE,ALL,MOD,3762805
2021-W07,2339,0,0,0,,IE,4964440,IE,Age18_24,AZ,433572
2021-W07,0,0,0,0,,IE,4964440,IE,Age18_24,MOD,433572
2021-W07,322,0,2048,0,,IE,4964440,IE,Age18_24,COM,433572
2021-W07,10918,0,2,0,,IE,4964440,IE,Age25_49,AZ,1749671
2021-W07,7,0,0,0,,IE,4964440,IE,Age25_49,MOD,1749671
2021-W07,2108,0,14904,0,,IE,4964440,IE,Age25_49,COM,1749671
2021-W07,7,0,0,0,,IE,4964440,IE,Age50_59,MOD,606007
2021-W07,968,0,6997,0,,IE,4964440,IE,Age50_59,COM,606007
2021-W07,4626,0,0,0,,IE,4964440,IE,Age50_59,AZ,606007
2021-W07,2062,0,1,0,,IE,4964440,IE,Age60_69,AZ,480682
2021-W07,726,0,4504,0,,IE,4964440,IE,Age60_69,COM,480682
2021-W07,7,0,0,0,,IE,4964440,IE,Age60_69,MOD,480682
2021-W07,50,0,0,0,,IE,4964440,IE,Age70_79,AZ,322167
2021-W07,75,0,0,0,,IE,4964440,IE,Age70_79,MOD,322167
2021-W07,731,0,3347,0,,IE,4964440,IE,Age70_79,COM,322167
2021-W07,1085,0,0,0,,IE,4964440,IE,Age80+,MOD,170706
2021-W07,14321,0,9295,0,,IE,4964440,IE,Age80+,COM,170706
2021-W07,50,0,0,0,,IE,4964440,IE,Age80+,AZ,170706
2021-W07,25,0,0,0,,IE,4964440,IE,AgeUNK,AZ,
2021-W07,197,0,57,0,,IE,4964440,IE,AgeUNK,COM,
2021-W07,20,0,0,0,,IE,4964440,IE,AgeUNK,MOD,
2021-W07,19997,0,3,0,,IE,4964440,IE,HCW,AZ,222000
2021-W07,3952,0,27008,0,,IE,4964440,IE,HCW,COM,222000
2021-W07,11,0,0,0,,IE,4964440,IE,HCW,MOD,222000
2021-W07,0,0,0,0,,IE,4964440,IE,LTCF,MOD,93154
2021-W07,1492,0,14180,0,,IE,4964440,IE,LTCF,COM,93154
2021-W07,14,0,0,0,,IE,4964440,IE,LTCF,AZ,93154
2021-W08,33502,0,2,0,0,IE,4964440,IE,ALL,AZ,3762805
2021-W08,68792,0,8623,0,54990,IE,4964440,IE,ALL,COM,3762805
2021-W08,3972,0,1,0,20400,IE,4964440,IE,ALL,MOD,3762805
2021-W08,3427,0,0,0,,IE,4964440,IE,Age18_24,AZ,433572
2021-W08,3,0,0,0,,IE,4964440,IE,Age18_24,MOD,433572
2021-W08,210,0,487,0,,IE,4964440,IE,Age18_24,COM,433572
2021-W08,40,0,1,0,,IE,4964440,IE,Age25_49,MOD,1749671
2021-W08,1402,0,3470,0,,IE,4964440,IE,Age25_49,COM,1749671
2021-W08,18409,0,1,0,,IE,4964440,IE,Age25_49,AZ,1749671
2021-W08,49,0,0,0,,IE,4964440,IE,Age50_59,MOD,606007
2021-W08,783,0,1571,0,,IE,4964440,IE,Age50_59,COM,606007
2021-W08,7782,0,1,0,,IE,4964440,IE,Age50_59,AZ,606007
2021-W08,896,0,1496,0,,IE,4964440,IE,Age60_69,COM,480682
2021-W08,209,0,0,0,,IE,4964440,IE,Age60_69,MOD,480682
2021-W08,3508,0,0,0,,IE,4964440,IE,Age60_69,AZ,480682
2021-W08,2049,0,944,0,,IE,4964440,IE,Age70_79,COM,322167
2021-W08,1767,0,0,0,,IE,4964440,IE,Age70_79,MOD,322167
2021-W08,55,0,0,0,,IE,4964440,IE,Age70_79,AZ,322167
2021-W08,62974,0,640,0,,IE,4964440,IE,Age80+,COM,170706
2021-W08,285,0,0,0,,IE,4964440,IE,Age80+,AZ,170706
2021-W08,1821,0,0,0,,IE,4964440,IE,Age80+,MOD,170706
2021-W08,31,0,0,0,,IE,4964440,IE,AgeUNK,AZ,
2021-W08,82,0,0,0,,IE,4964440,IE,AgeUNK,MOD,
2021-W08,469,0,13,0,,IE,4964440,IE,AgeUNK,COM,
2021-W08,0,0,0,0,,IE,4964440,IE,HCW,MOD,222000
2021-W08,33009,0,2,0,,IE,4964440,IE,HCW,AZ,222000
2021-W08,2846,0,6170,0,,IE,4964440,IE,HCW,COM,222000
2021-W08,96,0,0,0,,IE,4964440,IE,LTCF,AZ,93154
2021-W08,1613,0,2422,0,,IE,4964440,IE,LTCF,COM,93154
2021-W08,0,0,0,0,,IE,4964440,IE,LTCF,MOD,93154
2021-W09,27470,0,27,0,36000,IE,4964440,IE,ALL,AZ,3762805
2021-W09,6518,0,0,0,0,IE,4964440,IE,ALL,MOD,3762805
2021-W09,0,0,0,0,,IE,4964440,IE,ALL,UNK,3762805
2021-W09,42022,0,7550,0,57330,IE,4964440,IE,ALL,COM,3762805
2021-W09,0,0,0,0,,IE,4964440,IE,Age18_24,UNK,433572
2021-W09,11,0,0,0,,IE,4964440,IE,Age18_24,MOD,433572
2021-W09,61,0,530,0,,IE,4964440,IE,Age18_24,COM,433572
2021-W09,2658,0,3,0,,IE,4964440,IE,Age18_24,AZ,433572
2021-W09,14869,0,13,0,,IE,4964440,IE,Age25_49,AZ,1749671
2021-W09,0,0,0,0,,IE,4964440,IE,Age25_49,UNK,1749671
2021-W09,90,0,0,0,,IE,4964440,IE,Age25_49,MOD,1749671
2021-W09,520,0,3817,0,,IE,4964440,IE,Age25_49,COM,1749671
2021-W09,225,0,1597,0,,IE,4964440,IE,Age50_59,COM,606007
2021-W09,119,0,0,0,,IE,4964440,IE,Age50_59,MOD,606007
2021-W09,0,0,0,0,,IE,4964440,IE,Age50_59,UNK,606007
2021-W09,6311,0,5,0,,IE,4964440,IE,Age50_59,AZ,606007
2021-W09,297,0,760,0,,IE,4964440,IE,Age60_69,COM,480682
2021-W09,0,0,0,0,,IE,4964440,IE,Age60_69,UNK,480682
2021-W09,3349,0,6,0,,IE,4964440,IE,Age60_69,AZ,480682
2021-W09,507,0,0,0,,IE,4964440,IE,Age60_69,MOD,480682
2021-W09,0,0,0,0,,IE,4964440,IE,Age70_79,UNK,322167
2021-W09,86,0,0,0,,IE,4964440,IE,Age70_79,AZ,322167
2021-W09,7517,0,300,0,,IE,4964440,IE,Age70_79,COM,322167
2021-W09,2511,0,0,0,,IE,4964440,IE,Age70_79,MOD,322167
2021-W09,0,0,0,0,,IE,4964440,IE,Age80+,UNK,170706
2021-W09,3155,0,0,0,,IE,4964440,IE,Age80+,MOD,170706
2021-W09,173,0,0,0,,IE,4964440,IE,Age80+,AZ,170706
2021-W09,32849,0,532,0,,IE,4964440,IE,Age80+,COM,170706
2021-W09,124,0,0,0,,IE,4964440,IE,AgeUNK,MOD,
2021-W09,0,0,0,0,,IE,4964440,IE,AgeUNK,UNK,
2021-W09,16,0,0,0,,IE,4964440,IE,AgeUNK,AZ,
2021-W09,542,0,11,0,,IE,4964440,IE,AgeUNK,COM,
2021-W09,0,0,0,0,,IE,4964440,IE,HCW,UNK,222000
2021-W09,0,0,0,0,,IE,4964440,IE,HCW,MOD,222000
2021-W09,785,0,6267,0,,IE,4964440,IE,HCW,COM,222000
2021-W09,27072,0,27,0,,IE,4964440,IE,HCW,AZ,222000
2021-W09,466,0,1249,0,,IE,4964440,IE,LTCF,COM,93154
2021-W09,0,0,0,0,,IE,4964440,IE,LTCF,MOD,93154
2021-W09,0,0,0,0,,IE,4964440,IE,LTCF,UNK,93154
2021-W09,182,0,0,0,,IE,4964440,IE,LTCF,AZ,93154
2021-W10,32352,0,7,0,84000,IE,4964440,IE,ALL,AZ,3762805
2021-W10,3833,0,18,0,0,IE,4964440,IE,ALL,MOD,3762805
2021-W10,39906,0,11617,0,60840,IE,4964440,IE,ALL,COM,3762805
2021-W10,18,0,0,0,,IE,4964440,IE,Age18_24,MOD,433572
2021-W10,3260,0,0,0,,IE,4964440,IE,Age18_24,AZ,433572
2021-W10,87,0,464,0,,IE,4964440,IE,Age18_24,COM,433572
2021-W10,16842,0,4,0,,IE,4964440,IE,Age25_49,AZ,1749671
2021-W10,617,0,3886,0,,IE,4964440,IE,Age25_49,COM,1749671
2021-W10,117,0,7,0,,IE,4964440,IE,Age25_49,MOD,1749671
2021-W10,104,0,3,0,,IE,4964440,IE,Age50_59,MOD,606007
2021-W10,7483,0,1,0,,IE,4964440,IE,Age50_59,AZ,606007
2021-W10,241,0,1983,0,,IE,4964440,IE,Age50_59,COM,606007
2021-W10,4592,0,2,0,,IE,4964440,IE,Age60_69,AZ,480682
2021-W10,281,0,1514,0,,IE,4964440,IE,Age60_69,COM,480682
2021-W10,336,0,0,0,,IE,4964440,IE,Age60_69,MOD,480682
2021-W10,8978,0,1534,0,,IE,4964440,IE,Age70_79,COM,322167
2021-W10,1528,0,1,0,,IE,4964440,IE,Age70_79,MOD,322167
2021-W10,127,0,0,0,,IE,4964440,IE,Age70_79,AZ,322167
2021-W10,17,0,0,0,,IE,4964440,IE,Age80+,AZ,170706
2021-W10,29250,0,2218,0,,IE,4964440,IE,Age80+,COM,170706
2021-W10,1636,0,7,0,,IE,4964440,IE,Age80+,MOD,170706
2021-W10,439,0,11,0,,IE,4964440,IE,AgeUNK,COM,
2021-W10,91,0,0,0,,IE,4964440,IE,AgeUNK,MOD,
2021-W10,10,0,0,0,,IE,4964440,IE,AgeUNK,AZ,
2021-W10,0,0,9,0,,IE,4964440,IE,HCW,MOD,222000
2021-W10,26691,0,7,0,,IE,4964440,IE,HCW,AZ,222000
2021-W10,841,0,6450,0,,IE,4964440,IE,HCW,COM,222000
2021-W10,328,0,5136,0,,IE,4964440,IE,LTCF,COM,93154
2021-W10,1666,0,0,0,,IE,4964440,IE,LTCF,AZ,93154
2021-W10,0,0,0,0,,IE,4964440,IE,LTCF,MOD,93154
2021-W11,3185,0,11,0,9600,IE,4964440,IE,ALL,AZ,3762805
2021-W11,688,0,1242,0,27600,IE,4964440,IE,ALL,MOD,3762805
2021-W11,39197,0,18653,0,59670,IE,4964440,IE,ALL,COM,3762805
2021-W11,6,0,0,0,,IE,4964440,IE,Age18_24,MOD,433572
2021-W11,378,0,0,0,,IE,4964440,IE,Age18_24,AZ,433572
2021-W11,92,0,261,0,,IE,4964440,IE,Age18_24,COM,433572
2021-W11,546,0,1897,0,,IE,4964440,IE,Age25_49,COM,1749671
2021-W11,1259,0,0,0,,IE,4964440,IE,Age25_49,AZ,1749671
2021-W11,40,0,3,0,,IE,4964440,IE,Age25_49,MOD,1749671
2021-W11,41,0,3,0,,IE,4964440,IE,Age50_59,MOD,606007
2021-W11,289,0,940,0,,IE,4964440,IE,Age50_59,COM,606007
2021-W11,652,0,0,0,,IE,4964440,IE,Age50_59,AZ,606007
2021-W11,166,0,12,0,,IE,4964440,IE,Age60_69,MOD,480682
2021-W11,870,0,0,0,,IE,4964440,IE,Age60_69,AZ,480682
2021-W11,431,0,714,0,,IE,4964440,IE,Age60_69,COM,480682
2021-W11,24,0,0,0,,IE,4964440,IE,Age70_79,AZ,322167
2021-W11,18857,0,775,0,,IE,4964440,IE,Age70_79,COM,322167
2021-W11,297,0,113,0,,IE,4964440,IE,Age70_79,MOD,322167
2021-W11,2,0,11,0,,IE,4964440,IE,Age80+,AZ,170706
2021-W11,18370,0,13950,0,,IE,4964440,IE,Age80+,COM,170706
2021-W11,95,0,1096,0,,IE,4964440,IE,Age80+,MOD,170706
2021-W11,580,0,110,0,,IE,4964440,IE,AgeUNK,COM,
2021-W11,0,0,0,0,,IE,4964440,IE,AgeUNK,AZ,
2021-W11,43,0,15,0,,IE,4964440,IE,AgeUNK,MOD,
2021-W11,1889,0,0,0,,IE,4964440,IE,HCW,AZ,222000
2021-W11,686,0,3462,0,,IE,4964440,IE,HCW,COM,222000
2021-W11,0,0,0,0,,IE,4964440,IE,HCW,MOD,222000
2021-W11,0,0,0,0,,IE,4964440,IE,LTCF,MOD,93154
2021-W11,0,0,0,0,,IE,4964440,IE,LTCF,AZ,93154
2021-W11,301,0,1618,0,,IE,4964440,IE,LTCF,COM,93154
2021-W12,36663,0,134,0,12000,IE,4964440,IE,ALL,AZ,3762805
2021-W12,44331,0,37455,0,83070,IE,4964440,IE,ALL,COM,3762805
2021-W12,3333,0,3918,0,0,IE,4964440,IE,ALL,MOD,3762805
2021-W12,3,0,3,0,,IE,4964440,IE,Age18_24,MOD,433572
2021-W12,3539,0,0,0,,IE,4964440,IE,Age18_24,AZ,433572
2021-W12,78,0,206,0,,IE,4964440,IE,Age18_24,COM,433572
2021-W12,467,0,1244,0,,IE,4964440,IE,Age25_49,COM,1749671
2021-W12,17214,0,8,0,,IE,4964440,IE,Age25_49,AZ,1749671
2021-W12,76,0,40,0,,IE,4964440,IE,Age25_49,MOD,1749671
2021-W12,8617,0,0,0,,IE,4964440,IE,Age50_59,AZ,606007
2021-W12,290,0,671,0,,IE,4964440,IE,Age50_59,COM,606007
2021-W12,95,0,55,0,,IE,4964440,IE,Age50_59,MOD,606007
2021-W12,7109,0,2,0,,IE,4964440,IE,Age60_69,AZ,480682
2021-W12,584,0,764,0,,IE,4964440,IE,Age60_69,COM,480682
2021-W12,304,0,257,0,,IE,4964440,IE,Age60_69,MOD,480682
2021-W12,2489,0,1748,0,,IE,4964440,IE,Age70_79,MOD,322167
2021-W12,37767,0,1905,0,,IE,4964440,IE,Age70_79,COM,322167
2021-W12,148,0,2,0,,IE,4964440,IE,Age70_79,AZ,322167
2021-W12,252,0,1740,0,,IE,4964440,IE,Age80+,MOD,170706
2021-W12,4313,0,32325,0,,IE,4964440,IE,Age80+,COM,170706
2021-W12,11,0,120,0,,IE,4964440,IE,Age80+,AZ,170706
2021-W12,114,0,74,0,,IE,4964440,IE,AgeUNK,MOD,
2021-W12,671,0,329,0,,IE,4964440,IE,AgeUNK,COM,
2021-W12,15,0,2,0,,IE,4964440,IE,AgeUNK,AZ,
2021-W12,341,0,2582,0,,IE,4964440,IE,HCW,COM,222000
2021-W12,19481,0,10,0,,IE,4964440,IE,HCW,AZ,222000
2021-W12,0,0,0,0,,IE,4964440,IE,HCW,MOD,222000
2021-W12,3309,0,0,0,,IE,4964440,IE,LTCF,AZ,93154
2021-W12,98,0,1296,0,,IE,4964440,IE,LTCF,COM,93154
2021-W12,0,0,0,0,,IE,4964440,IE,LTCF,MOD,93154
2021-W13,5128,0,6218,0,40800,IE,4964440,IE,ALL,MOD,3762805
2021-W13,40777,0,40277,0,83070,IE,4964440,IE,ALL,COM,3762805
2021-W13,34157,0,36,0,112800,IE,4964440,IE,ALL,AZ,3762805
2021-W13,3593,0,1,0,,IE,4964440,IE,Age18_24,AZ,433572
2021-W13,10,0,11,0,,IE,4964440,IE,Age18_24,MOD,433572
2021-W13,45,0,118,0,,IE,4964440,IE,Age18_24,COM,433572
2021-W13,99,0,84,0,,IE,4964440,IE,Age25_49,MOD,1749671
2021-W13,329,0,735,0,,IE,4964440,IE,Age25_49,COM,1749671
2021-W13,14634,0,7,0,,IE,4964440,IE,Age25_49,AZ,1749671
2021-W13,100,0,118,0,,IE,4964440,IE,Age50_59,MOD,606007
2021-W13,210,0,292,0,,IE,4964440,IE,Age50_59,COM,606007
2021-W13,7741,0,1,0,,IE,4964440,IE,Age50_59,AZ,606007
2021-W13,574,0,314,0,,IE,4964440,IE,Age60_69,COM,480682
2021-W13,338,0,470,0,,IE,4964440,IE,Age60_69,MOD,480682
2021-W13,8054,0,5,0,,IE,4964440,IE,Age60_69,AZ,480682
2021-W13,110,0,10,0,,IE,4964440,IE,Age70_79,AZ,322167
2021-W13,36255,0,7296,0,,IE,4964440,IE,Age70_79,COM,322167
2021-W13,4148,0,2454,0,,IE,4964440,IE,Age70_79,MOD,322167
2021-W13,2580,0,31099,0,,IE,4964440,IE,Age80+,COM,170706
2021-W13,325,0,2988,0,,IE,4964440,IE,Age80+,MOD,170706
2021-W13,2,0,11,0,,IE,4964440,IE,Age80+,AZ,170706
2021-W13,11,0,1,0,,IE,4964440,IE,AgeUNK,AZ,
2021-W13,645,0,415,0,,IE,4964440,IE,AgeUNK,COM,
2021-W13,105,0,92,0,,IE,4964440,IE,AgeUNK,MOD,
2021-W13,10357,0,8,0,,IE,4964440,IE,HCW,AZ,222000
2021-W13,268,0,1123,0,,IE,4964440,IE,HCW,COM,222000
2021-W13,0,0,0,0,,IE,4964440,IE,HCW,MOD,222000
2021-W13,0,0,0,0,,IE,4964440,IE,LTCF,MOD,93154
2021-W13,94,0,400,0,,IE,4964440,IE,LTCF,COM,93154
2021-W13,2672,0,0,0,,IE,4964440,IE,LTCF,AZ,93154
2021-W14,1487,0,2660,0,,IE,4964440,IE,ALL,MOD,3762805
2021-W14,14939,0,14953,0,,IE,4964440,IE,ALL,COM,3762805
2021-W14,1908,0,2,0,,IE,4964440,IE,ALL,AZ,3762805
2021-W14,6,0,11,0,,IE,4964440,IE,Age18_24,MOD,433572
2021-W14,64,0,0,0,,IE,4964440,IE,Age18_24,AZ,433572
2021-W14,7,0,4,0,,IE,4964440,IE,Age18_24,COM,433572
2021-W14,654,0,0,0,,IE,4964440,IE,Age25_49,AZ,1749671
2021-W14,85,0,37,0,,IE,4964440,IE,Age25_49,COM,1749671
2021-W14,73,0,82,0,,IE,4964440,IE,Age25_49,MOD,1749671
2021-W14,76,0,32,0,,IE,4964440,IE,Age50_59,COM,606007
2021-W14,74,0,55,0,,IE,4964440,IE,Age50_59,MOD,606007
2021-W14,516,0,1,0,,IE,4964440,IE,Age50_59,AZ,606007
2021-W14,323,0,47,0,,IE,4964440,IE,Age60_69,COM,480682
2021-W14,665,0,0,0,,IE,4964440,IE,Age60_69,AZ,480682
2021-W14,184,0,176,0,,IE,4964440,IE,Age60_69,MOD,480682
2021-W14,6,0,0,0,,IE,4964440,IE,Age70_79,AZ,322167
2021-W14,1011,0,979,0,,IE,4964440,IE,Age70_79,MOD,322167
2021-W14,13656,0,3008,0,,IE,4964440,IE,Age70_79,COM,322167
2021-W14,55,0,1300,0,,IE,4964440,IE,Age80+,MOD,170706
2021-W14,450,0,11647,0,,IE,4964440,IE,Age80+,COM,170706
2021-W14,0,0,1,0,,IE,4964440,IE,Age80+,AZ,170706
2021-W14,84,0,56,0,,IE,4964440,IE,AgeUNK,MOD,
2021-W14,338,0,177,0,,IE,4964440,IE,AgeUNK,COM,
2021-W14,2,0,0,0,,IE,4964440,IE,AgeUNK,AZ,
2021-W14,60,0,0,0,,IE,4964440,IE,HCW,AZ,222000
2021-W14,0,0,0,0,,IE,4964440,IE,HCW,MOD,222000
2021-W14,21,0,8,0,,IE,4964440,IE,HCW,COM,222000
2021-W14,20,0,0,0,,IE,4964440,IE,LTCF,AZ,93154
2021-W14,0,0,5,0,,IE,4964440,IE,LTCF,COM,93154
2021-W14,0,0,0,0,,IE,4964440,IE,LTCF,MOD,93154
2020-W53,4953,,0,0,11700,IS,364134,IS,ALL,COM,282770
2020-W53,109,0,0,0,11700,IS,364134,IS,Age18_24,COM,34868
2020-W53,1110,2,0,0,11700,IS,364134,IS,Age25_49,COM,131004
2020-W53,360,0,0,0,11700,IS,364134,IS,Age50_59,COM,43992
2020-W53,481,1,0,0,11700,IS,364134,IS,Age60_69,COM,37414
2020-W53,577,7,0,0,11700,IS,364134,IS,Age70_79,COM,22890
2020-W53,2307,8,0,0,11700,IS,364134,IS,Age80+,COM,12602
2020-W53,9,0,0,0,11700,IS,364134,IS,AgeUNK,COM,
2020-W53,1697,1,0,0,11700,IS,364134,IS,HCW,COM,22845
2020-W53,3256,17,0,0,11700,IS,364134,IS,LTCF,COM,13972
2021-W02,1261,2,0,0,1200,IS,364134,IS,ALL,MOD,282770
2021-W02,99,1,0,0,1200,IS,364134,IS,Age18_24,MOD,34868
2021-W02,781,1,0,0,1200,IS,364134,IS,Age25_49,MOD,131004
2021-W02,205,0,0,0,1200,IS,364134,IS,Age50_59,MOD,43992
2021-W02,174,0,0,0,1200,IS,364134,IS,Age60_69,MOD,37414
2021-W02,2,0,0,0,1200,IS,364134,IS,Age70_79,MOD,22890
2021-W02,0,0,0,0,1200,IS,364134,IS,Age80+,MOD,12602
2021-W02,0,0,0,0,1200,IS,364134,IS,AgeUNK,MOD,
2021-W02,904,0,0,0,1200,IS,364134,IS,HCW,MOD,
2021-W02,0,0,0,0,1200,IS,364134,IS,LTCF,MOD,
2021-W03,4296,101,4796,0,3510,IS,364134,IS,ALL,COM,282770
2021-W03,70,0,105,0,3510,IS,364134,IS,Age18_24,COM,34868
2021-W03,715,8,1098,0,3510,IS,364134,IS,Age25_49,COM,131004
2021-W03,336,5,356,0,3510,IS,364134,IS,Age50_59,COM,43992
2021-W03,414,10,478,0,3510,IS,364134,IS,Age60_69,COM,37414
2021-W03,785,17,556,0,3510,IS,364134,IS,Age70_79,COM,22890
2021-W03,1970,60,2199,0,3510,IS,364134,IS,Age80+,COM,12602
2021-W03,6,1,4,0,3510,IS,364134,IS,AgeUNK,COM,
2021-W03,587,0,1594,0,3510,IS,364134,IS,HCW,COM,
2021-W03,1304,11,3201,0,3510,IS,364134,IS,LTCF,COM,
2021-W04,0,0,0,0,1200,IS,364134,IS,ALL,MOD,282770
2021-W04,245,,32,0,3510,IS,364134,IS,ALL,COM,282770
2021-W04,2,,0,0,3510,IS,364134,IS,Age18_24,COM,34868
2021-W04,56,,7,0,3510,IS,364134,IS,Age25_49,COM,131004
2021-W04,24,,2,0,3510,IS,364134,IS,Age50_59,COM,43992
2021-W04,17,,2,0,3510,IS,364134,IS,Age60_69,COM,37414
2021-W04,44,,6,0,3510,IS,364134,IS,Age70_79,COM,22890
2021-W04,102,,15,0,3510,IS,364134,IS,Age80+,COM,12602
2021-W04,0,,0,0,3510,IS,364134,IS,AgeUNK,COM,
2021-W04,0,,11,0,3510,IS,364134,IS,HCW,COM,
2021-W04,0,,21,0,3510,IS,364134,IS,LTCF,COM,
2021-W05,2078,,35,0,2340,IS,364134,IS,ALL,COM,282770
2021-W05,0,0,0,0,1200,IS,364134,IS,ALL,AZ,282770
2021-W05,33,,0,0,2340,IS,364134,IS,Age18_24,COM,34868
2021-W05,482,,1,0,2340,IS,364134,IS,Age25_49,COM,131004
2021-W05,189,,2,0,2340,IS,364134,IS,Age50_59,COM,43992
2021-W05,121,,0,0,2340,IS,364134,IS,Age60_69,COM,37414
2021-W05,128,,3,0,2340,IS,364134,IS,Age70_79,COM,22890
2021-W05,1123,,23,0,2340,IS,364134,IS,Age80+,COM,12602
2021-W05,2,,0,0,2340,IS,364134,IS,AgeUNK,COM,
2021-W05,186,,3,0,2340,IS,364134,IS,HCW,COM,
2021-W05,0,,26,0,2340,IS,364134,IS,LTCF,COM,
2021-W06,1209,,0,0,2400,IS,364134,IS,ALL,AZ,282770
2021-W06,0,,11,0,2340,IS,364134,IS,ALL,COM,282770
2021-W06,51,,883,0,1200,IS,364134,IS,ALL,MOD,282770
2021-W06,438,,0,0,2400,IS,364134,IS,Age18_24,AZ,34868
2021-W06,3,,67,0,1200,IS,364134,IS,Age18_24,MOD,34868
2021-W06,0,,0,0,2340,IS,364134,IS,Age18_24,COM,34868
2021-W06,25,,580,0,1200,IS,364134,IS,Age25_49,MOD,131004
2021-W06,0,,6,0,2340,IS,364134,IS,Age25_49,COM,131004
2021-W06,481,,0,0,2400,IS,364134,IS,Age25_49,AZ,131004
2021-W06,0,,2,0,2340,IS,364134,IS,Age50_59,COM,43992
2021-W06,198,,0,0,2400,IS,364134,IS,Age50_59,AZ,43992
2021-W06,14,,138,0,1200,IS,364134,IS,Age50_59,MOD,43992
2021-W06,90,,0,0,2400,IS,364134,IS,Age60_69,AZ,37414
2021-W06,0,,2,0,2340,IS,364134,IS,Age60_69,COM,37414
2021-W06,4,,96,0,1200,IS,364134,IS,Age60_69,MOD,37414
2021-W06,5,,2,0,1200,IS,364134,IS,Age70_79,MOD,22890
2021-W06,0,,0,0,2400,IS,364134,IS,Age70_79,AZ,22890
2021-W06,0,,1,0,2340,IS,364134,IS,Age70_79,COM,22890
2021-W06,0,,0,0,1200,IS,364134,IS,Age80+,MOD,12602
2021-W06,0,,0,0,2400,IS,364134,IS,Age80+,AZ,12602
2021-W06,0,,0,0,2340,IS,364134,IS,Age80+,COM,12602
2021-W06,0,,0,0,2340,IS,364134,IS,AgeUNK,COM,
2021-W06,0,,0,0,1200,IS,364134,IS,AgeUNK,MOD,
2021-W06,2,,0,0,2400,IS,364134,IS,AgeUNK,AZ,
2021-W06,1209,,0,0,2400,IS,364134,IS,HCW,AZ,
2021-W06,0,,0,0,2340,IS,364134,IS,HCW,COM,
2021-W06,0,,883,0,1200,IS,364134,IS,HCW,MOD,
2021-W06,0,,0,0,1200,IS,364134,IS,LTCF,MOD,
2021-W06,0,,0,0,2340,IS,364134,IS,LTCF,COM,
2021-W06,0,,0,0,2400,IS,364134,IS,LTCF,AZ,
2021-W07,1508,,0,0,2400,IS,364134,IS,ALL,AZ,282770
2021-W07,266,,4437,0,3510,IS,364134,IS,ALL,COM,282770
2021-W07,1338,,366,0,0,IS,364134,IS,ALL,MOD,282770
2021-W07,287,,0,0,2400,IS,364134,IS,Age18_24,AZ,34868
2021-W07,79,,29,0,0,IS,364134,IS,Age18_24,MOD,34868
2021-W07,2,,70,0,3510,IS,364134,IS,Age18_24,COM,34868
2021-W07,714,,0,0,2400,IS,364134,IS,Age25_49,AZ,131004
2021-W07,35,,752,0,3510,IS,364134,IS,Age25_49,COM,131004
2021-W07,561,,190,0,0,IS,364134,IS,Age25_49,MOD,131004
2021-W07,220,,68,0,0,IS,364134,IS,Age50_59,MOD,43992
2021-W07,327,,0,0,2400,IS,364134,IS,Age50_59,AZ,43992
2021-W07,14,,348,0,3510,IS,364134,IS,Age50_59,COM,43992
2021-W07,45,,425,0,3510,IS,364134,IS,Age60_69,COM,37414
2021-W07,179,,0,0,2400,IS,364134,IS,Age60_69,AZ,37414
2021-W07,412,,79,0,0,IS,364134,IS,Age60_69,MOD,37414
